"ONDERWIJSBESTUURID","ONDERWIJSBESTUUR_NAAM","ONDERWIJSAANBIEDERID","ONDERWIJSAANBIEDER_NAAM","SOORT","OPLEIDINGSEENHEIDCODE","ERKENDEOPLEIDINGSCODE","VARIANT_VAN","ERKENNER","NAAM_LANG","INTERNATIONALE_NAAM","BEGINDATUM","EINDDATUM","NIVEAU","GRAAD","STUDIELAST","EQF","ISCED","NLQF","WAARDEDOCUMENTSOORT","PENVOERDER","EIGENNAAM","EIGENNAAM_DUITS","EIGENNAAM_ENGELS","VORM","VOERTAAL","AANGEBODEN_OPLEIDING_BEGINDATUM","AANGEBODEN_OPLEIDING_EINDDATUM","EERSTE_INSTROOMDATUM","LAATSTE_INSTROOMDATUM","WEBSITE","SAMENWERKEND_MET","BUITENLANDSEPARTNER","DEFICIENTIE","EISEN_WERKZAAMHEDEN","PROPEDEUTISCHE_FASE","STUDIEKEUZECHECK","VERSNELD_TRAJECT","AANGEBODEN_OPLEIDINGCODE","EIGEN_AANGEBODEN_OPLEIDINGSLEUTEL","ONDERWIJSLOCATIECODE","ONDERWIJSLOCATIESTRAAT","ONDERWIJSLOCATIEPLAATS","OMSCHRIJVING"
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7290","66402",,"NVAO","Fiscale Economie","Fiscal Economics",2002-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Fiscale Economie",,"Fiscale Economie","VOLTIJD","NLD",2023-09-01,,2023-09-01,,"http://www.uva.nl/msc-fiscale-economie",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","f2cdcfd1-bc16-4392-8ff2-4f728de2d420","f2cdcfd1-bc16-4392-8ff2-4f728de2d420","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7292","66411",,"NVAO","Actuarial Science and Mathematical Finance","Actuarial Science and Mathematical Finance",2002-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Actuarial Science and Mathematical Finance",,"Actuarial Science and Mathematical Finance","VOLTIJD","ENG",2023-09-01,,2023-09-01,,"http://www.uva.nl/msc-actuarial-science",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","e6393fa5-d2df-488e-a1d7-b1c8007d4596","e6393fa5-d2df-488e-a1d7-b1c8007d4596","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7304","66456",,"NVAO","International Criminal Law","International Criminal Law",2008-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","International Criminal Law",,"International Criminal Law","VOLTIJD","ENG",2019-01-31,,2019-01-31,,"http://www.uva.nl/llm-international-criminal-law",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","10e06f59-ce90-4522-acce-4c2ae7d3f3f2","10e06f59-ce90-4522-acce-4c2ae7d3f3f2","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7317","66551",,"NVAO","Geneeskunde","Medicine",2012-09-01,,"WO-MA","MASTER",180,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Geneeskunde - vrije opleiding",,"Geneeskunde - open curriculum","VOLTIJD","NLD",2023-09-01,,2023-09-01,,"http://www.uva.nl/programmas/masters/geneeskunde/geneeskunde.html",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","eb24e296-95d8-468a-8803-acec3bc8e8d1","eb24e296-95d8-468a-8803-acec3bc8e8d1","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7317","66551",,"NVAO","Geneeskunde","Medicine",2012-09-01,,"WO-MA","MASTER",180,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Geneeskunde",,"Geneeskunde","VOLTIJD","NLD",2023-09-01,,2023-09-01,,"http://www.uva.nl/programmas/masters/geneeskunde/geneeskunde.html",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","7a341d85-133b-44bc-b90c-dc8a5be98c16","7a341d85-133b-44bc-b90c-dc8a5be98c16","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7327","66573",,"NVAO","Medical Informatics","Medical Informatics",2006-09-01,,"WO-MA","MASTER",120,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Medical Informatics",,"Medical Informatics","VOLTIJD","ENG",2023-09-01,,2023-09-01,,"https://www.uva.nl/en/programmes/masters/medical-informatics/medical-informatics",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","8b4e4b54-866b-4123-8690-e928055514f5","8b4e4b54-866b-4123-8690-e928055514f5","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7335","66588",,"NVAO","Tandheelkunde","Dentistry",2010-09-01,,"WO-MA","MASTER",180,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Tandheelkunde",,"Tandheelkunde","VOLTIJD","NLD",2023-09-01,,2023-09-01,,"http://www.uva.nl/msc-tandheelkunde",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","861192ee-2c57-496b-8009-86ab16fb7b2e","861192ee-2c57-496b-8009-86ab16fb7b2e","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7342","66601",,"NVAO","Sociologie","Sociology",2003-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Sociology",,"Sociology","VOLTIJD","ENG",2020-09-01,,2020-09-01,,"http://www.uva.nl/msc-sociology",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","3b190b1d-b99f-4ab1-b695-ca6fae2f5cac","3b190b1d-b99f-4ab1-b695-ca6fae2f5cac","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7351","66604",,"NVAO","Psychology","Psychology",2005-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Psychologie",,"Psychology","VOLTIJD","ENG",2020-09-01,,2020-09-01,,"http://uva.nl/msc-psychologie",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","5d632f28-1a85-49e9-956f-1c5b1990b996","5d632f28-1a85-49e9-956f-1c5b1990b996","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7351","66604",,"NVAO","Psychology","Psychology",2005-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Psychologie",,"Psychology","VOLTIJD","NLD",2020-09-01,,2020-09-01,,"http://uva.nl/msc-psychologie",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","2775acf6-a85b-4b50-a7ea-cf9c3558e3e1","2775acf6-a85b-4b50-a7ea-cf9c3558e3e1","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7354","66606",,"NVAO","Politicologie","Political Science",2003-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Political Science",,"Political Science","VOLTIJD","ENG",2020-09-01,,2020-09-01,,"https://www.uva.nl/shared-content/programmas/en/masters/political-science/political-science.html",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","0d315906-95fd-4b43-9fd8-230a20e9a285","0d315906-95fd-4b43-9fd8-230a20e9a285","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7359","66607",,"NVAO","Pedagogische Wetenschappen","Pedagogical Sciences",2004-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Pedagogische Wetenschappen",,"Pedagogical Sciences","VOLTIJD","ENG",2020-09-01,,2020-09-01,,"http://www.uva.nl/en/eduction/master-s/master-s-programmes/masters-programmes.html?t=fmg",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","77d0e9cd-f65d-48f0-bf00-77ff12bd75d1","77d0e9cd-f65d-48f0-bf00-77ff12bd75d1","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7359","66607",,"NVAO","Pedagogische Wetenschappen","Pedagogical Sciences",2004-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Pedagogische Wetenschappen",,"Pedagogical Sciences","VOLTIJD","NLD",2020-09-01,,2020-09-01,,"http://www.uva.nl/onderwijs/master/masteropleidingen/masteropleidingen.html?t=fmg",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","4ea89d0c-8dfc-46e5-bb9f-db60ae24195e","4ea89d0c-8dfc-46e5-bb9f-db60ae24195e","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7366","66614",,"NVAO","Culturele Antropologie en Sociologie der Niet-Westerse Samenlevingen","Cultural and Social Anthropology",2003-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Cultural and Social Anthropology",,"Cultural and Social Anthropology","VOLTIJD","ENG",2020-09-01,,2020-09-01,,"http://www.uva.nl/msc-anthropology",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","93db5886-b463-408f-9cbd-3dbe5f9611fd","93db5886-b463-408f-9cbd-3dbe5f9611fd","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7368","66615",,"NVAO","Communicatiewetenschap","Communication Science",2003-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Communication Science",,"Communication Science","VOLTIJD","ENG",2020-09-01,,2020-09-01,,"https://www.uva.nl/shared-content/programmas/en/masters/communication-science/communication-science.html",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","54618975-f54a-4272-8dc0-be52ad5fbaad","54618975-f54a-4272-8dc0-be52ad5fbaad","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7373","66620",,"NVAO","Sociale Geografie","Human Geography",2004-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Human Geography",,"Human Geography","VOLTIJD","ENG",2020-09-01,,2020-09-01,,"http://uva.nl/msc-human-geography",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","9e72f2ae-6488-484c-a46c-90278b3d19fd","9e72f2ae-6488-484c-a46c-90278b3d19fd","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7377","66622",,"NVAO","Planologie","Urban and Regional Planning",2004-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Urban and Regional Planning",,"Urban and Regional Planning","VOLTIJD","ENG",2020-09-01,,2020-09-01,,"http://www.uva.nl/msc-urban-and-regional-planning",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","5fcc3224-7cca-4b1f-88eb-8023be386bc9","5fcc3224-7cca-4b1f-88eb-8023be386bc9","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7473","66827",,"NVAO","Fiscaal Recht","Tax law",2003-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Fiscaal Recht",,"Fiscaal Recht","DEELTIJD","NLD",2019-01-31,,2019-01-31,,"http://www.uva.nl/onderwijs/master/masteropleidingen/masteropleidingen.html?t=fdr",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","79f3c291-44a2-4ba4-8493-282787d9bfa5","79f3c291-44a2-4ba4-8493-282787d9bfa5","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7473","66827",,"NVAO","Fiscaal Recht","Tax law",2003-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Fiscaal Recht",,"Fiscaal Recht","VOLTIJD","NLD",2019-01-31,,2019-01-31,,"http://www.uva.nl/onderwijs/master/masteropleidingen/masteropleidingen.html?t=fdr",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","013980c2-911a-47b9-b725-a9aadcfb2f8c","013980c2-911a-47b9-b725-a9aadcfb2f8c","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7538","66980",,"NVAO","Mathematics","Mathematics",2003-09-01,,"WO-MA","MASTER",120,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Mathematics - vrije opleiding",,"Mathematics - open curriculum","VOLTIJD","ENG",2020-04-29,,2020-04-29,,"http://uva.nl/msc-mathematics",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","46297a47-12df-4e85-ac2e-e16cd320dc41","46297a47-12df-4e85-ac2e-e16cd320dc41","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7538","66980",,"NVAO","Mathematics","Mathematics",2003-09-01,,"WO-MA","MASTER",120,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Mathematics",,"Mathematics","VOLTIJD","ENG",2020-04-29,,2020-04-29,,"http://uva.nl/msc-mathematics",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","a3a73c4c-e102-40e1-afaa-b93ea9041925","a3a73c4c-e102-40e1-afaa-b93ea9041925","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7543","66981",,"NVAO","Artificial Intelligence","Artificial Intelligence",2003-09-01,,"WO-MA","MASTER",120,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Artificial Intelligence",,"Artificial Intelligence","VOLTIJD","ENG",2020-10-27,,2020-10-27,,"http://uva.nl/msc-ai",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","140c3b2d-6970-4da9-b3d7-c3571f3ec558","140c3b2d-6970-4da9-b3d7-c3571f3ec558","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7550","66986",,"NVAO","Earth Sciences","Earth Sciences",2003-09-01,,"WO-MA","MASTER",120,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Earth Sciences",,"Earth Sciences","VOLTIJD","ENG",2019-10-15,,2019-10-15,,"http://www.uva.nl/m-programmas/gss/masters/earth-science/earth-sciences.html",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","007d0a70-82d8-4575-ab0a-08e3a0851ea8","007d0a70-82d8-4575-ab0a-08e3a0851ea8","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7557","66990",,"NVAO","Biomedical Sciences","Biomedical Sciences",2003-09-01,,"WO-MA","MASTER",120,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Biomedical Sciences",,"Biomedical Sciences","VOLTIJD","ENG",2023-09-01,,2023-09-01,,"http://www.uva.nl/en/shared-content/subsites/graduate-school-of-sciences/en/masters/biomedical-sciences/biomedical-sciences.html",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","9221cfed-1944-466c-900b-b1e72e113010","9221cfed-1944-466c-900b-b1e72e113010","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7573","67086",,"NVAO","Educatie en Communicatie in de Taal- en Cultuurwetenschappen","Education and Communication of Language and Culture",2018-01-05,,"WO-MA","MASTER",120,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Educatie en Communicatie in de Taal- en Cultuurwetenschappen",,"Educatie en Communicatie in de Taal- en Cultuurwetenschappen","VOLTIJD","NLD",2022-09-01,,2022-09-01,,"https://www.uva.nl/discipline/talen/campagne/masteropleidingen-educatie-communicatie-talen.html",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","9cc7560d-8ea5-49ad-ac33-2f083756eb10","9cc7560d-8ea5-49ad-ac33-2f083756eb10","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7756","68533",,"NVAO","Leraar Voorbereidend Hoger Onderwijs in de Bètawetenschappen","Science Teaching in Secondary Education",2018-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Leraar VHO in de Bètawetenschappen",,"Leraar VHO in de Bètawetenschappen","DEELTIJD","NLD",2022-09-01,,2022-09-01,,"http://www.uva.nl/onderwijs/master/masteropleidingen/masteropleidingen.html?f=programmetype:degree-in-teaching",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","6e8d033b-ff8c-424d-aa86-09051d342917","6e8d033b-ff8c-424d-aa86-09051d342917","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7756","68533",,"NVAO","Leraar Voorbereidend Hoger Onderwijs in de Bètawetenschappen","Science Teaching in Secondary Education",2018-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Leraar VHO in de Bètawetenschappen",,"Leraar VHO in de Bètawetenschappen","VOLTIJD","NLD",2022-09-01,,2022-09-01,,"http://www.uva.nl/onderwijs/master/masteropleidingen/masteropleidingen.html?f=programmetype:degree-in-teaching",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","aebe24ca-3d2c-4a14-ae97-90b7ca567349","aebe24ca-3d2c-4a14-ae97-90b7ca567349","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7762","68534",,"NVAO","Leraar Voorbereidend Hoger Onderwijs in de Taal- en cultuurwetenschappen","Language Teaching in Secondary Education",2018-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Leraar VHO in de Taal- en Cultuurwetenschappen",,"Leraar VHO in de Taal- en Cultuurwetenschappen","DEELTIJD","NLD",2022-09-01,,2022-09-01,,"http://www.uva.nl/onderwijs/master/masteropleidingen/masteropleidingen.html?f=programmetype:degree-in-teaching",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","492dfa38-1e70-4af0-b741-b97ee92aadbf","492dfa38-1e70-4af0-b741-b97ee92aadbf","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7762","68534",,"NVAO","Leraar Voorbereidend Hoger Onderwijs in de Taal- en cultuurwetenschappen","Language Teaching in Secondary Education",2018-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Leraar VHO in de Taal- en Cultuurwetenschappen",,"Leraar VHO in de Taal- en Cultuurwetenschappen","VOLTIJD","NLD",2022-09-01,,2022-09-01,,"http://www.uva.nl/onderwijs/master/masteropleidingen/masteropleidingen.html?f=programmetype:degree-in-teaching",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","7ab9ad1e-2c77-4d65-a95f-9f14bff0390f","7ab9ad1e-2c77-4d65-a95f-9f14bff0390f","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7770","68535",,"NVAO","Leraar Voorbereidend Hoger Onderwijs in de Mens- en Maatschappijwetenschappen","Teaching Social Sciences and Humanities in Secondary Education",2018-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Leraar VHO in de Mens en Maatschappijwetenschappen",,"Leraar VHO in de Mens en Maatschappijwetenschappen","DEELTIJD","NLD",2022-09-01,,2022-09-01,,"http://www.uva.nl/onderwijs/master/masteropleidingen/masteropleidingen.html?f=programmetype:degree-in-teaching",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","0159f995-6de2-42ee-aef0-edf3715dc97d","0159f995-6de2-42ee-aef0-edf3715dc97d","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7770","68535",,"NVAO","Leraar Voorbereidend Hoger Onderwijs in de Mens- en Maatschappijwetenschappen","Teaching Social Sciences and Humanities in Secondary Education",2018-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Leraar VHO in de Mens en Maatschappijwetenschappen",,"Leraar VHO in de Mens en Maatschappijwetenschappen","VOLTIJD","NLD",2022-09-01,,2022-09-01,,"http://www.uva.nl/onderwijs/master/masteropleidingen/masteropleidingen.html?f=programmetype:degree-in-teaching",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","bae60c5f-dcfa-4353-a39a-de41a018eb3d","bae60c5f-dcfa-4353-a39a-de41a018eb3d","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7780","68538",,"NVAO","Educatie en Communicatie in de Mens- en Maatschappijwetenschappen","Education and Communication of Social Sciences and Humanities",2018-09-01,,"WO-MA","MASTER",120,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Educatie en Communicatie in de Mens- en Maatschappijwetenschappen",,"Educatie en Communicatie in de Mens- en Maatschappijwetenschappen","VOLTIJD","NLD",2022-09-01,,2022-09-01,,"http://www.uva.nl/ma-educatie-communicatie-geschiedenis",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","c38a12b5-02f6-4a6e-a6c9-a5cc8c8c2284","c38a12b5-02f6-4a6e-a6c9-a5cc8c8c2284","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7798","69314",,"NVAO","Conflict Resolution and Governance","Conflict Resolution and Governance",2011-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Conflict Resolution and Governance",,"Conflict Resolution and Governance","VOLTIJD","ENG",2020-09-01,,2020-09-01,,"https://www.uva.nl/shared-content/programmas/en/masters/conflict-resolution-and-governance/conflict-resolution-and-governance.html",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","37b85b5b-cb11-4a44-a78a-8ea27e2e82cb","37b85b5b-cb11-4a44-a78a-8ea27e2e82cb","108X991",,"Amsterdam",
"107B473","Universiteit van Amsterdam","113A697","Universiteit van Amsterdam","OPLEIDING","1001O7806","69331",,"NVAO","Law & Finance","Law & Finance",2018-09-01,,"WO-MA","MASTER",60,"7",,"7","GETUIGSCHRIFT","Universiteit van Amsterdam","Law & Finance",,"Law & Finance","VOLTIJD","ENG",2018-09-01,,2018-09-01,,"https://www.uva.nl/llm-law-finance",,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","fb503f61-a469-4bb7-a788-3fae001b18c8","fb503f61-a469-4bb7-a788-3fae001b18c8","108X991",,"Amsterdam",
